Element ID,Pos. x [vox],Pos. y [vox],Pos. z [vox],Displacement x [µm],Displacement y [µm],Displacement z [µm]
40491,352,292,337,0.00,0.01,0.05
42581,337,397,352,0.00,-0.01,0.05
49459,187,277,412,0.00,0.00,0.05
46140,217,382,382,0.00,-0.01,0.05
58901,367,427,487,-0.01,0.00,0.05
52915,367,217,442,0.01,0.00,0.05
44101,382,292,367,0.00,0.01,0.05
44450,82,427,367,-0.15,0.04,0.06
58808,202,397,487,0.00,0.00,0.06
45695,307,217,382,0.00,0.00,0.06
51142,217,232,427,0.00,0.00,0.06
60529,187,367,502,0.00,0.00,0.06
53437,202,412,442,0.00,0.00,0.06
63893,217,277,532,0.00,0.00,0.06
49306,352,217,412,0.01,0.01,0.06
45694,292,217,382,0.01,-0.01,0.06
47696,187,292,397,-0.01,0.00,0.06
56514,232,217,472,0.01,-0.01,0.06
47985,217,397,397,0.00,-0.01,0.06
55326,247,442,457,0.00,0.00,0.06
44451,97,427,367,-0.16,0.04,0.06
58939,322,442,487,-0.01,0.00,0.06
44184,397,322,367,-0.01,0.00,0.06
67666,232,337,562,0.00,0.00,0.06
42420,382,337,352,-0.01,0.00,0.06
42379,382,322,352,0.00,0.00,0.06
44009,232,262,367,0.00,0.01,0.06
44225,397,337,367,-0.01,0.00,0.06
67504,262,277,562,0.00,0.00,0.06
63777,322,232,532,0.00,0.01,0.06
49299,247,217,412,-0.01,0.01,0.06
58326,352,217,487,0.01,-0.01,0.06
49262,307,202,412,0.00,0.00,0.06
64223,247,397,532,-0.01,0.00,0.06
40449,337,277,337,0.00,0.01,0.06
67793,292,382,562,0.00,-0.01,0.06
47501,337,217,397,0.00,0.01,0.06
54719,367,217,457,0.00,0.00,0.06
69473,277,337,577,0.00,0.00,0.06
60203,217,247,502,0.00,-0.01,0.06
46215,112,412,382,-0.05,0.00,0.06
58850,217,412,487,0.00,0.00,0.06
52872,337,202,442,0.01,0.01,0.06
44421,262,412,367,0.01,-0.02,0.06
62048,217,262,517,0.00,0.00,0.06
43932,307,232,367,0.00,0.00,0.06
62059,382,262,517,0.01,-0.01,0.06
62507,337,427,517,0.00,0.00,0.06
54676,337,202,457,0.01,0.01,0.06
69474,292,337,577,0.00,0.00,0.06
67544,247,292,562,0.00,0.00,0.06
67715,352,352,562,0.00,0.01,0.06
58892,232,427,487,0.00,0.00,0.06
49881,367,427,412,0.00,0.00,0.06
65986,247,382,547,0.00,0.00,0.06
42606,97,412,352,-0.14,0.03,0.06
65944,232,367,547,0.00,0.00,0.06
47943,202,382,397,0.00,0.00,0.06
51565,412,382,427,0.00,0.00,0.06
60214,382,247,502,0.01,0.00,0.06
49919,322,442,412,0.01,0.01,0.06
51724,337,442,427,0.01,0.01,0.06
40735,322,382,337,-0.01,-0.01,0.06
42166,262,247,352,0.00,-0.01,0.06
54710,232,217,457,0.00,-0.01,0.06
67795,322,382,562,0.01,-0.01,0.06
56479,322,202,472,0.01,0.00,0.06
40732,277,382,337,0.00,-0.01,0.06
46111,397,367,382,0.00,0.01,0.06
44386,352,397,367,0.00,0.00,0.06
64230,352,397,532,0.00,-0.01,0.06
46212,67,412,382,-0.09,-0.02,0.06
42170,322,247,352,-0.01,0.00,0.06
58937,292,442,487,0.00,0.00,0.06
53528,337,442,442,0.00,0.01,0.06
67592,352,307,562,0.01,0.00,0.06
46191,367,397,382,0.00,0.00,0.06
43930,277,232,367,0.01,-0.01,0.06
40690,262,367,337,0.00,-0.01,0.06
40525,247,307,337,0.01,-0.01,0.06
47496,262,217,397,0.00,0.00,0.06
54761,382,232,457,0.00,0.00,0.06
42206,247,262,352,0.00,0.00,0.06
52957,382,232,442,0.01,0.00,0.06
47819,187,337,397,0.00,0.00,0.06
60697,247,427,502,-0.01,0.00,0.06
45732,247,232,382,0.00,0.00,0.06
62503,277,427,517,0.00,0.01,0.06
65618,262,247,547,0.00,0.00,0.06
60365,187,307,502,0.00,0.00,0.06
44254,217,352,367,-0.01,0.00,0.06
56962,187,382,472,0.00,0.00,0.06
58740,412,367,487,0.00,0.00,0.06
63945,382,292,532,0.00,0.00,0.06
56977,412,382,472,0.00,0.00,0.06
51064,277,202,427,0.01,0.00,0.06
40444,262,277,337,0.00,-0.01,0.06
58938,307,442,487,0.00,0.00,0.06
58821,397,397,487,0.00,0.00,0.06
64150,382,367,532,0.00,-0.01,0.06
48036,367,412,397,0.00,0.00,0.06
43931,292,232,367,0.01,-0.01,0.06
58494,412,277,487,0.01,0.00,0.06
49830,217,412,412,0.00,-0.01,0.06
46255,97,427,382,-0.22,0.03,0.06
60256,397,262,502,0.01,-0.01,0.06
60163,232,232,502,0.00,-0.01,0.06
51550,187,382,427,0.00,0.00,0.06
61968,247,232,517,0.00,-0.01,0.06
56607,397,247,472,0.01,0.00,0.06
46254,82,427,382,-0.21,0.03,0.06
48076,352,427,397,0.00,-0.01,0.06
67794,307,382,562,0.01,-0.01,0.06
67750,262,367,562,0.00,0.00,0.06
62017,367,247,517,0.01,0.00,0.06
64181,232,382,532,0.01,0.01,0.07
58861,382,412,487,0.00,0.00,0.07
60124,262,217,502,0.01,-0.01,0.07
51182,202,247,427,0.00,-0.01,0.07
66029,277,397,547,0.00,-0.01,0.07
62101,397,277,517,0.01,-0.01,0.07
47737,187,307,397,-0.01,0.00,0.07
52946,217,232,442,0.00,0.00,0.07
49916,277,442,412,0.00,0.00,0.07
47778,187,322,397,0.00,0.00,0.07
44346,367,382,367,0.00,0.01,0.07
65658,247,262,547,0.00,0.00,0.07
44131,217,307,367,-0.01,0.01,0.07
65993,352,382,547,0.01,-0.01,0.07
56476,277,202,472,0.01,0.00,0.07
67755,337,367,562,0.00,0.00,0.07
56554,217,232,472,0.00,-0.01,0.07
63774,277,232,532,0.00,0.00,0.07
46266,262,427,382,0.00,-0.01,0.07
49705,187,367,412,0.00,0.00,0.07
40734,307,382,337,-0.01,-0.01,0.07
45781,367,247,382,-0.01,0.00,0.07
57135,322,442,472,-0.01,0.00,0.07
65748,367,292,547,0.01,0.00,0.07
53369,412,382,442,-0.01,0.00,0.07
60613,217,397,502,0.00,0.01,0.07
51719,262,442,427,0.00,-0.01,0.07
57097,367,427,472,-0.01,0.00,0.07
49918,307,442,412,0.01,0.01,0.07
40607,247,337,337,0.01,-0.01,0.07
65953,367,367,547,0.00,-0.01,0.07
40733,292,382,337,0.00,-0.01,0.07
57131,262,442,472,0.00,0.00,0.07
40566,247,322,337,0.01,-0.01,0.07
65698,232,277,547,0.00,0.00,0.07
56478,307,202,472,0.01,0.00,0.07
51195,397,247,427,0.00,0.00,0.07
43969,247,247,367,0.00,0.00,0.07
63776,307,232,532,0.00,0.01,0.07
49720,412,367,412,0.00,0.01,0.07
63853,232,262,532,0.00,0.00,0.07
60462,412,337,502,0.00,0.00,0.07
64266,277,412,532,0.00,0.00,0.07
62347,397,367,517,0.00,-0.01,0.07
51263,187,277,427,0.00,-0.01,0.07
67505,277,277,562,0.00,0.00,0.07
40655,352,352,337,0.00,0.00,0.07
60704,352,427,502,-0.01,0.00,0.07
51067,322,202,427,0.01,0.01,0.07
67633,352,322,562,0.01,0.01,0.07
67674,352,337,562,0.00,0.01,0.07
58319,247,217,487,0.01,-0.02,0.07
45906,397,292,382,-0.01,0.01,0.07
47875,412,352,397,0.00,0.01,0.07
63813,247,247,532,0.00,-0.01,0.07
55173,412,382,457,0.00,0.00,0.07
42501,367,367,352,-0.01,0.00,0.07
46270,322,427,382,0.00,0.00,0.07
62504,292,427,517,0.00,0.01,0.07
49917,292,442,412,0.00,0.00,0.07
40532,352,307,337,0.00,0.01,0.07
47752,412,307,397,-0.01,0.00,0.07
55158,187,382,457,0.00,0.00,0.07
42287,232,292,352,0.00,0.01,0.07
53354,187,382,442,0.00,0.00,0.07
49872,232,427,412,0.00,-0.01,0.07
52868,277,202,442,0.01,0.00,0.07
56477,292,202,472,0.01,0.00,0.07
46182,232,397,382,0.00,-0.02,0.07
65622,322,247,547,0.00,0.01,0.07
62334,202,367,517,0.01,0.00,0.07
67708,247,352,562,0.00,0.00,0.07
42580,322,397,352,0.00,-0.01,0.07
47976,82,397,397,-0.12,0.02,0.07
46231,352,412,382,0.00,-0.01,0.07
42169,307,247,352,0.00,0.00,0.07
56690,412,277,472,0.00,0.00,0.07
44425,322,412,367,0.01,-0.01,0.07
63775,292,232,532,0.00,0.01,0.07
51065,292,202,427,0.01,0.00,0.07
54750,217,232,457,0.00,0.00,0.07
64098,217,352,532,0.00,0.00,0.07
62376,217,382,517,0.01,0.01,0.07
63934,217,292,532,0.00,0.00,0.07
57004,202,397,472,0.00,0.00,0.07
54675,322,202,457,0.01,0.00,0.07
51605,397,397,427,0.00,0.01,0.07
67585,247,307,562,0.00,0.00,0.08
67550,337,292,562,0.01,0.00,0.08
66032,322,397,547,0.01,-0.01,0.08
42296,367,292,352,0.00,0.01,0.08
62129,202,292,517,0.00,0.00,0.08
45772,232,247,382,0.00,0.00,0.08
65706,352,277,547,0.00,0.00,0.08
60339,412,292,502,0.00,-0.01,0.08
51723,322,442,427,0.01,0.01,0.08
54803,397,247,457,0.01,0.00,0.08
40695,337,367,337,-0.01,0.00,0.08
51278,412,277,427,-0.01,0.01,0.08
65664,337,262,547,0.00,0.00,0.08
54672,277,202,457,0.01,0.00,0.08
46057,202,352,382,0.00,-0.01,0.08
60128,322,217,502,0.02,0.00,0.08
42167,277,247,352,0.01,-0.01,0.08
55331,322,442,457,0.00,0.01,0.08
42541,352,382,352,-0.01,0.00,0.08
67508,322,277,562,0.00,0.00,0.08
63861,352,262,532,0.00,-0.01,0.08
64269,322,412,532,0.00,-0.01,0.08
47977,97,397,397,-0.08,0.05,0.08
53523,262,442,442,0.00,-0.01,0.08
60584,397,382,502,0.00,0.00,0.08
66030,292,397,547,0.00,-0.01,0.08
62506,322,427,517,0.00,0.00,0.08
52986,202,247,442,0.00,-0.01,0.08
64190,367,382,532,0.00,-0.01,0.08
40448,322,277,337,0.00,0.00,0.08
42212,337,262,352,-0.01,0.01,0.08
52999,397,247,442,0.01,0.00,0.08
45893,202,292,382,-0.01,0.01,0.08
52871,322,202,442,0.01,0.01,0.08
60624,382,397,502,0.00,0.00,0.08
44172,217,322,367,-0.01,0.01,0.08
60571,202,382,502,0.01,0.00,0.08
56594,202,247,472,-0.01,-0.01,0.08
44213,217,337,367,-0.01,0.00,0.08
58520,187,292,487,0.00,0.00,0.08
42577,277,397,352,0.01,-0.02,0.08
51645,382,412,427,0.00,0.00,0.08
67506,292,277,562,0.00,0.00,0.08
57046,217,412,472,0.00,0.00,0.08
51066,307,202,427,0.01,0.00,0.08
44265,382,352,367,-0.01,0.00,0.08
49432,397,262,412,0.00,0.00,0.08
67545,262,292,562,0.00,0.00,0.08
45864,382,277,382,-0.01,0.00,0.08
60488,187,352,502,0.00,-0.01,0.08
49800,382,397,412,0.01,0.01,0.08
42168,292,247,352,0.01,-0.01,0.08
55327,262,442,457,0.00,-0.01,0.08
53527,322,442,442,0.01,0.01,0.08
53067,187,277,442,0.00,-0.01,0.08
62505,307,427,517,0.00,0.00,0.08
40614,352,337,337,0.00,0.00,0.08
48069,247,427,397,-0.01,-0.02,0.08
40573,352,322,337,0.00,0.01,0.08
64267,292,412,532,0.00,0.00,0.08
55293,367,427,457,-0.01,0.00,0.08
57017,397,397,472,0.00,0.00,0.08
51685,367,427,427,-0.01,0.00,0.08
56675,187,277,472,0.00,-0.01,0.08
60406,187,322,502,0.00,0.00,0.08
57057,382,412,472,0.00,0.00,0.08
58725,187,367,487,0.00,-0.01,0.08
54886,412,277,457,0.00,0.00,0.08
44059,367,277,367,-0.01,0.01,0.08
63903,367,277,532,0.00,-0.01,0.08
47669,397,277,397,-0.01,0.00,0.08
51592,202,397,427,0.00,-0.01,0.08
62460,247,412,517,-0.01,0.00,0.08
62418,232,397,517,0.00,0.00,0.08
51103,247,217,427,-0.01,0.00,0.08
62008,232,247,517,0.00,-0.01,0.08
49419,202,262,412,0.00,0.00,0.08
60421,412,322,502,0.00,0.00,0.08
52869,292,202,442,0.01,0.00,0.08
49515,412,292,412,-0.01,0.00,0.08
65619,277,247,547,0.01,0.00,0.08
57088,232,427,472,0.00,0.00,0.08
57134,307,442,472,-0.01,0.00,0.08
66031,307,397,547,0.00,-0.01,0.08
54674,307,202,457,0.01,0.00,0.08
43975,337,247,367,-0.01,0.01,0.08
42451,232,352,352,-0.01,0.00,0.09
58439,202,262,487,0.00,0.00,0.09
54673,292,202,457,0.01,0.00,0.09
44142,382,307,367,0.00,0.01,0.09
63819,337,247,532,0.00,0.00,0.09
62387,382,382,517,0.00,-0.01,0.09
44368,82,397,367,-0.08,0.01,0.09
63986,382,307,532,0.00,0.00,0.09
53082,412,277,442,0.00,0.01,0.09
49500,187,292,412,0.00,0.00,0.09
67507,307,277,562,0.00,0.00,0.09
57132,277,442,472,0.00,-0.01,0.09
61974,337,232,517,0.01,0.00,0.09
47627,382,262,397,-0.01,-0.01,0.09
51110,352,217,427,0.01,0.02,0.09
44422,277,412,367,0.02,-0.02,0.09
64109,382,352,532,0.00,-0.02,0.09
46269,307,427,382,0.01,0.00,0.09
64268,307,412,532,0.00,0.00,0.09
58699,412,352,487,0.00,0.00,0.09
63975,217,307,532,0.00,0.00,0.09
58368,367,232,487,0.00,0.00,0.09
54790,202,247,457,0.00,-0.01,0.09
60284,202,277,502,0.00,0.00,0.09
40490,337,292,337,0.00,0.01,0.09
42579,307,397,352,0.01,-0.02,0.09
52870,307,202,442,0.01,0.00,0.09
47793,412,322,397,-0.01,0.00,0.09
40649,262,352,337,0.00,0.00,0.09
53489,367,427,442,-0.01,0.00,0.09
45738,337,232,382,-0.01,0.01,0.09
49348,367,232,412,0.00,0.01,0.09
46267,277,427,382,0.01,-0.01,0.09
47834,412,337,397,-0.01,0.00,0.09
65621,307,247,547,0.00,0.01,0.09
44017,352,262,367,-0.01,0.01,0.09
49664,187,352,412,0.00,0.00,0.09
55200,202,397,457,0.00,0.00,0.09
53409,397,397,442,-0.01,0.00,0.09
60698,262,427,502,-0.01,0.00,0.09
51720,277,442,427,0.00,0.00,0.09
60655,232,412,502,-0.01,0.00,0.09
60447,187,337,502,0.00,-0.01,0.09
49390,382,247,412,0.00,0.00,0.09
54871,187,277,457,0.00,-0.01,0.09
51722,307,442,427,0.01,0.01,0.09
67626,247,322,562,0.00,0.00,0.09
56522,352,217,472,0.00,0.00,0.09
60380,412,307,502,0.00,0.00,0.09
42254,352,277,352,-0.01,0.01,0.09
44424,307,412,367,0.01,-0.01,0.09
42578,292,397,352,0.01,-0.02,0.09
47500,322,217,397,0.00,0.00,0.09
57133,292,442,472,0.00,-0.01,0.09
65903,232,352,547,0.00,0.00,0.09
49379,217,247,412,0.00,0.00,0.09
64057,217,337,532,-0.01,0.00,0.09
62467,352,412,517,0.00,-0.01,0.09
47497,277,217,397,0.00,0.00,0.09
55213,397,397,457,0.00,0.00,0.09
67751,277,367,562,0.00,-0.01,0.09
40445,277,277,337,0.00,-0.01,0.09
65620,292,247,547,0.00,0.01,0.09
64224,262,397,532,-0.01,0.00,0.09
58325,337,217,487,0.01,-0.01,0.09
60125,277,217,502,0.01,0.00,0.09
46224,247,412,382,0.00,-0.02,0.09
67667,247,337,562,-0.01,0.00,0.09
40691,277,367,337,-0.01,-0.01,0.09
40485,262,292,337,0.01,-0.01,0.09
49339,232,232,412,0.00,0.01,0.09
62427,367,397,517,0.00,-0.01,0.09
53396,202,397,442,0.00,0.00,0.09
42328,232,307,352,0.00,0.01,0.09
65739,232,292,547,0.00,0.00,0.09
48027,232,412,397,0.00,-0.02,0.09
64016,217,322,532,-0.01,0.00,0.09
46268,292,427,382,0.01,-0.01,0.09
53449,382,412,442,-0.01,0.00,0.09
55253,382,412,457,0.00,0.00,0.09
51634,217,412,427,0.00,0.00,0.09
56936,412,367,472,0.00,0.00,0.09
60171,352,232,502,0.01,0.00,0.09
45934,202,307,382,-0.01,0.01,0.09
40447,307,277,337,0.00,0.00,0.10
51524,412,367,427,0.00,0.00,0.10
44385,337,397,367,0.00,-0.01,0.10
60127,307,217,502,0.02,0.00,0.10
48017,82,412,397,-0.25,0.00,0.10
67714,337,352,562,0.00,0.00,0.10
44369,97,397,367,-0.07,0.02,0.10
51721,292,442,427,0.00,0.00,0.10
44423,292,412,367,0.02,-0.02,0.10
58452,397,262,487,0.01,0.00,0.10
44296,232,367,367,-0.01,-0.01,0.10
40694,322,367,337,-0.01,0.00,0.10
58410,382,247,487,0.01,0.00,0.10
55330,307,442,457,0.00,0.00,0.10
46016,202,337,382,-0.01,0.00,0.10
46099,217,367,382,-0.01,-0.01,0.10
55242,217,412,457,0.00,0.00,0.10
51676,232,427,427,0.00,0.00,0.10
60244,217,262,502,0.00,0.00,0.10
65789,367,307,547,0.01,0.00,0.10
53526,307,442,442,0.00,0.01,0.10
67754,322,367,562,0.01,0.00,0.10
44380,262,397,367,0.01,-0.02,0.10
48075,337,427,397,0.00,0.00,0.10
42493,247,367,352,0.00,0.00,0.10
62306,397,352,517,0.00,-0.01,0.10
67591,337,307,562,0.01,0.00,0.10
65912,367,352,547,0.00,-0.01,0.10
67546,277,292,562,0.00,-0.01,0.10
62170,202,307,517,0.00,0.00,0.10
65987,262,382,547,0.00,0.00,0.10
47955,382,382,397,0.01,0.02,0.10
64027,382,322,532,0.00,-0.01,0.10
44050,232,277,367,0.00,0.01,0.10
49760,397,382,412,0.01,0.01,0.10
52907,247,217,442,0.00,0.00,0.10
51509,187,367,427,0.00,0.00,0.10
53524,277,442,442,0.00,0.00,0.10
42207,262,262,352,0.00,-0.01,0.10
64229,337,397,532,0.01,-0.01,0.10
64068,382,337,532,0.00,-0.01,0.10
44409,82,412,367,-0.11,0.03,0.10
47543,352,232,397,-0.01,0.02,0.10
48018,97,412,397,-0.24,0.02,0.10
46070,397,352,382,-0.01,0.01,0.10
65659,262,262,547,0.01,0.00,0.10
44224,382,337,367,-0.01,0.00,0.10
49305,337,217,412,0.00,0.01,0.10
60664,367,412,502,0.00,0.00,0.10
49300,262,217,412,0.00,0.01,0.10
60126,292,217,502,0.01,0.00,0.10
40446,292,277,337,0.00,-0.01,0.10
45975,202,322,382,-0.01,0.00,0.10
52914,352,217,442,0.01,0.01,0.10
47902,202,367,397,0.00,0.00,0.10
55328,277,442,457,0.00,-0.01,0.10
55284,232,427,457,0.00,0.00,0.10
45853,217,277,382,0.00,0.01,0.10
44183,382,322,367,-0.01,0.01,0.10
49789,217,397,412,0.00,-0.01,0.10
58399,217,247,487,0.00,-0.01,0.10
42535,262,382,352,0.00,-0.01,0.10
58900,352,427,487,-0.01,0.00,0.10
46172,82,397,382,-0.08,0.02,0.10
62142,397,292,517,0.01,-0.01,0.10
62089,217,277,517,0.00,0.00,0.10
56515,247,217,472,0.01,-0.02,0.10
53438,217,412,442,0.00,0.00,0.10
49880,352,427,412,0.00,0.00,0.10
47616,217,262,397,0.01,0.00,0.10
44338,247,382,367,0.00,-0.01,0.10
42460,367,352,352,-0.01,0.00,0.11
58561,187,307,487,0.01,0.00,0.11
40654,337,352,337,0.00,0.01,0.11
42247,247,277,352,0.00,0.00,0.11
67586,262,307,562,-0.01,-0.01,0.11
45733,262,232,382,0.00,0.00,0.11
58535,412,292,487,0.00,0.00,0.11
67752,292,367,562,0.00,-0.01,0.11
47498,292,217,397,0.00,0.00,0.11
40692,292,367,337,-0.01,-0.01,0.11
53525,292,442,442,0.00,0.00,0.11
49679,412,352,412,0.00,0.00,0.11
62293,202,352,517,0.00,0.00,0.11
53480,232,427,442,0.00,0.00,0.11
54718,352,217,457,0.01,0.00,0.11
49623,187,337,412,0.00,0.00,0.11
55329,292,442,457,0.00,0.00,0.11
45947,397,307,382,-0.01,0.01,0.11
53328,412,367,442,0.00,0.00,0.11
58893,247,427,487,0.00,0.00,0.11
46110,382,367,382,0.00,0.01,0.11
58809,217,397,487,0.00,0.00,0.11
49747,202,382,412,0.01,0.00,0.11
47656,202,277,397,0.00,0.00,0.11
65945,247,367,547,0.00,0.00,0.11
40693,307,367,337,-0.01,0.00,0.11
49541,187,307,412,0.00,0.00,0.11
42211,322,262,352,-0.01,0.00,0.11
47499,307,217,397,0.00,0.00,0.11
56921,187,367,472,0.01,-0.01,0.11
67549,322,292,562,0.00,-0.01,0.11
61969,262,232,517,0.01,-0.01,0.11
42369,232,322,352,-0.01,0.00,0.11
42410,232,337,352,-0.01,0.00,0.11
65780,232,307,547,0.00,0.00,0.11
42337,367,307,352,0.00,0.01,0.11
40608,262,337,337,0.00,-0.01,0.11
44410,97,412,367,-0.10,0.04,0.11
55132,412,367,457,0.00,0.00,0.11
51223,202,262,427,0.00,-0.01,0.11
64140,232,367,532,0.00,0.01,0.11
60703,337,427,502,-0.01,0.00,0.11
67547,292,292,562,0.00,-0.01,0.11
67709,262,352,562,-0.01,0.00,0.11
46173,97,397,382,-0.06,0.04,0.11
47944,217,382,397,0.00,-0.01,0.11
47536,247,232,397,0.00,0.01,0.11
67753,307,367,562,0.01,0.00,0.11
47915,397,367,397,0.01,0.02,0.11
45822,367,262,382,-0.01,0.00,0.11
43970,262,247,367,0.01,-0.01,0.11
54711,247,217,457,0.01,-0.01,0.11
51304,187,292,427,0.00,-0.01,0.11
40526,262,307,337,0.01,-0.01,0.11
49582,187,322,412,0.00,0.00,0.11
67673,337,337,562,0.00,0.01,0.11
67632,337,322,562,0.01,0.00,0.11
58359,232,232,487,0.01,-0.02,0.11
47995,367,397,397,0.00,0.00,0.11
58658,412,337,487,-0.01,0.00,0.11
